Order ID,Date,Category,Product Name,Quantity,Unit Price,Total Price,Region,Payment Method,Year,Month,Day,DayOfWeek,WeekOfYear,IsWeekend
ORD11111,2023-01-27,Home Appliances,Table Lamp,1,11707.19,11707.19,South America,Credit Card,2023,1,27,4,4,0
ORD10929,2023-01-27,Books,Notebook Set,2,973.97,1947.94,Africa,Debit Card,2023,1,27,4,4,0
ORD10461,2023-01-27,Clothing,Cotton T-Shirt,2,688.07,1376.14,Asia,UPI,2023,1,27,4,4,0
ORD12213,2023-01-27,Electronics,Laptop Stand,1,6483.37,6483.37,North America,PayPal,2023,1,27,4,4,0
ORD15788,2023-01-28,Beauty Products,Shampoo,2,1191.43,2382.86,Europe,PayPal,2023,1,28,5,4,1
ORD12508,2023-01-28,Electronics,Wireless Mouse,5,12258.06,61290.3,Asia,PayPal,2023,1,28,5,4,1
ORD15404,2023-01-28,Clothing,Formal Shirt,6,1772.87,10637.22,North America,Credit Card,2023,1,28,5,4,1
ORD12265,2023-01-28,Electronics,Laptop Stand,6,6471.5,38829.0,Europe,Debit Card,2023,1,28,5,4,1
ORD10075,2023-01-28,Books,Cookbook,1,884.77,884.77,Africa,Debit Card,2023,1,28,5,4,1
ORD11923,2023-01-28,Home Appliances,Table Lamp,2,10803.97,21607.94,Australia,Credit Card,2023,1,28,5,4,1
ORD11145,2023-01-28,Beauty Products,Lipstick,1,2256.63,2256.63,South America,UPI,2023,1,28,5,4,1
ORD10722,2023-01-28,Electronics,Wireless Mouse,3,9904.54,29713.62,Europe,Credit Card,2023,1,28,5,4,1
ORD12235,2023-01-28,Home Appliances,Air Fryer,2,7287.89,14575.78,Europe,Credit Card,2023,1,28,5,4,1
ORD11496,2023-01-29,Beauty Products,Perfume,4,921.3,3685.2,Australia,PayPal,2023,1,29,6,4,1
ORD13230,2023-01-29,Electronics,Bluetooth Speaker,2,12532.81,25065.62,North America,PayPal,2023,1,29,6,4,1
ORD13986,2023-01-29,Books,Fiction Novel,1,404.04,404.04,Europe,PayPal,2023,1,29,6,4,1
ORD14159,2023-01-29,Books,Self-Help Guide,2,535.07,1070.14,North America,Debit Card,2023,1,29,6,4,1
ORD15915,2023-01-29,Home Appliances,Table Lamp,4,7032.74,28130.96,Africa,Debit Card,2023,1,29,6,4,1
ORD15513,2023-01-30,Electronics,Bluetooth Speaker,2,12154.48,24308.96,North America,Net Banking,2023,1,30,0,5,0
ORD15090,2023-01-30,Clothing,Wool Sweater,3,1554.59,4663.77,South America,PayPal,2023,1,30,0,5,0
ORD14492,2023-01-30,Beauty Products,Face Moisturizer,1,1598.42,1598.42,Africa,PayPal,2023,1,30,0,5,0
ORD13832,2023-01-30,Clothing,Cotton T-Shirt,2,1184.61,2369.22,Africa,Credit Card,2023,1,30,0,5,0
ORD12595,2023-01-30,Clothing,Cotton T-Shirt,1,2187.4,2187.4,Africa,Credit Card,2023,1,30,0,5,0
ORD15123,2023-01-30,Electronics,Bluetooth Speaker,1,13442.79,13442.79,Africa,Credit Card,2023,1,30,0,5,0
ORD11446,2023-01-30,Sports,Resistance Bands,1,2857.17,2857.17,Africa,Debit Card,2023,1,30,0,5,0
ORD10850,2023-01-30,Sports,Dumbbell Set,2,1414.4,2828.8,Europe,Credit Card,2023,1,30,0,5,0
ORD10450,2023-01-30,Electronics,Smartwatch,3,8018.0,24054.0,Asia,PayPal,2023,1,30,0,5,0
ORD10165,2023-01-30,Sports,Yoga Mat,4,640.06,2560.24,North America,Credit Card,2023,1,30,0,5,0
ORD12002,2023-01-30,Electronics,Laptop Stand,1,4759.01,4759.01,Africa,UPI,2023,1,30,0,5,0
ORD15749,2023-01-31,Books,Cookbook,1,665.46,665.46,South America,UPI,2023,1,31,1,5,0
ORD14920,2023-01-31,Clothing,Formal Shirt,3,3115.14,9345.42,South America,Debit Card,2023,1,31,1,5,0
ORD13249,2023-01-31,Electronics,USB-C Hub,3,2961.07,8883.21,Europe,UPI,2023,1,31,1,5,0
ORD15477,2023-01-31,Home Appliances,Air Fryer,1,9646.8,9646.8,Africa,Credit Card,2023,1,31,1,5,0
ORD11659,2023-01-31,Home Appliances,Table Lamp,1,6818.65,6818.65,Australia,UPI,2023,1,31,1,5,0
ORD10065,2023-01-31,Clothing,Cotton T-Shirt,2,866.24,1732.48,Asia,Credit Card,2023,1,31,1,5,0
ORD12189,2023-01-31,Books,Children's Storybook,3,714.53,2143.59,Australia,Credit Card,2023,1,31,1,5,0
ORD11420,2023-02-01,Home Appliances,Microwave Oven,4,4558.83,18235.32,North America,PayPal,2023,2,1,2,5,0
ORD11609,2023-02-01,Beauty Products,Shampoo,1,2328.4,2328.4,Australia,Net Banking,2023,2,1,2,5,0
ORD12011,2023-02-01,Home Appliances,Air Fryer,2,11430.93,22861.86,Africa,Credit Card,2023,2,1,2,5,0
ORD12238,2023-02-01,Sports,Resistance Bands,1,1191.07,1191.07,Australia,Debit Card,2023,2,1,2,5,0
ORD12725,2023-02-01,Clothing,Wool Sweater,2,2858.32,5716.64,Asia,PayPal,2023,2,1,2,5,0
ORD12936,2023-02-01,Clothing,Cotton T-Shirt,1,1657.9,1657.9,South America,Credit Card,2023,2,1,2,5,0
ORD14421,2023-02-01,Books,Notebook Set,2,371.04,742.08,Asia,PayPal,2023,2,1,2,5,0
ORD14968,2023-02-01,Home Appliances,Vacuum Cleaner,5,6769.98,33849.9,Europe,Net Banking,2023,2,1,2,5,0
ORD15103,2023-02-02,Electronics,USB-C Hub,1,8803.07,8803.07,Asia,UPI,2023,2,2,3,5,0
ORD13874,2023-02-02,Books,Notebook Set,2,758.83,1517.66,North America,PayPal,2023,2,2,3,5,0
ORD15183,2023-02-02,Beauty Products,Perfume,1,2062.84,2062.84,South America,Credit Card,2023,2,2,3,5,0
ORD12889,2023-02-02,Clothing,Formal Shirt,1,2563.19,2563.19,Africa,Credit Card,2023,2,2,3,5,0
ORD12221,2023-02-02,Books,Fiction Novel,3,461.08,1383.24,Africa,Debit Card,2023,2,2,3,5,0
ORD13712,2023-02-02,Beauty Products,Sunscreen SPF50,2,207.47,414.94,Australia,Credit Card,2023,2,2,3,5,0
ORD15850,2023-02-03,Home Appliances,Vacuum Cleaner,1,3931.08,3931.08,Europe,PayPal,2023,2,3,4,5,0
ORD14715,2023-02-03,Beauty Products,Perfume,2,2199.43,4398.86,Australia,Debit Card,2023,2,3,4,5,0
ORD13195,2023-02-03,Home Appliances,Vacuum Cleaner,3,8367.84,25103.52,Australia,PayPal,2023,2,3,4,5,0
ORD10888,2023-02-03,Home Appliances,Air Fryer,3,11411.96,34235.88,South America,Credit Card,2023,2,3,4,5,0
ORD10371,2023-02-03,Electronics,Smartwatch,3,13807.49,41422.47,North America,Debit Card,2023,2,3,4,5,0
ORD12553,2023-02-03,Electronics,Smartwatch,4,8196.27,32785.08,Australia,Debit Card,2023,2,3,4,5,0
ORD10106,2023-02-04,Clothing,Denim Jacket,1,1154.39,1154.39,Australia,UPI,2023,2,4,5,5,1
ORD10729,2023-02-04,Sports,Dumbbell Set,1,1409.77,1409.77,North America,Debit Card,2023,2,4,5,5,1
ORD11046,2023-02-04,Beauty Products,Sunscreen SPF50,1,762.12,762.12,Europe,Credit Card,2023,2,4,5,5,1
ORD11077,2023-02-04,Home Appliances,Microwave Oven,2,8464.78,16929.56,Australia,Credit Card,2023,2,4,5,5,1
ORD11097,2023-02-04,Books,Self-Help Guide,5,471.29,2356.45,North America,Credit Card,2023,2,4,5,5,1
ORD13030,2023-02-04,Home Appliances,Office Chair,3,6638.03,19914.09,Asia,UPI,2023,2,4,5,5,1
ORD14129,2023-02-04,Beauty Products,Shampoo,1,2386.23,2386.23,Asia,Credit Card,2023,2,4,5,5,1
ORD14489,2023-02-04,Sports,Cricket Bat,1,5120.14,5120.14,South America,Credit Card,2023,2,4,5,5,1
ORD15297,2023-02-05,Books,Self-Help Guide,3,415.31,1245.93,South America,PayPal,2023,2,5,6,5,1
ORD14970,2023-02-05,Electronics,Smartwatch,1,975.84,975.84,Asia,Credit Card,2023,2,5,6,5,1
ORD13955,2023-02-05,Electronics,Laptop Stand,2,10512.01,21024.02,Europe,PayPal,2023,2,5,6,5,1
ORD11398,2023-02-05,Beauty Products,Face Moisturizer,2,2030.38,4060.76,North America,Credit Card,2023,2,5,6,5,1
ORD12252,2023-02-05,Home Appliances,Air Fryer,7,10671.61,74701.27,Asia,UPI,2023,2,5,6,5,1
ORD10855,2023-02-05,Sports,Cricket Bat,1,426.73,426.73,Africa,Debit Card,2023,2,5,6,5,1
ORD12257,2023-02-05,Sports,Cricket Bat,1,5350.59,5350.59,Australia,Credit Card,2023,2,5,6,5,1
ORD13543,2023-02-06,Home Appliances,Vacuum Cleaner,3,3200.67,9602.01,North America,Credit Card,2023,2,6,0,6,0
ORD13776,2023-02-06,Home Appliances,Vacuum Cleaner,1,5227.63,5227.63,Asia,Credit Card,2023,2,6,0,6,0
ORD15888,2023-02-07,Books,Notebook Set,1,548.21,548.21,North America,Credit Card,2023,2,7,1,6,0
ORD15471,2023-02-07,Beauty Products,Perfume,2,395.03,790.06,South America,Debit Card,2023,2,7,1,6,0
ORD15107,2023-02-07,Clothing,Running Shoes,4,3055.25,12221.0,Australia,PayPal,2023,2,7,1,6,0
ORD14827,2023-02-07,Books,Self-Help Guide,1,652.85,652.85,South America,PayPal,2023,2,7,1,6,0
ORD13789,2023-02-07,Sports,Yoga Mat,2,5370.16,10740.32,Asia,Credit Card,2023,2,7,1,6,0
ORD11852,2023-02-07,Home Appliances,Table Lamp,3,3989.87,11969.61,Europe,Credit Card,2023,2,7,1,6,0
ORD10936,2023-02-07,Home Appliances,Office Chair,2,3516.54,7033.08,Europe,Debit Card,2023,2,7,1,6,0
ORD10772,2023-02-07,Books,Notebook Set,1,387.7,387.7,Africa,Credit Card,2023,2,7,1,6,0
ORD10035,2023-02-07,Sports,Resistance Bands,1,2937.42,2937.42,Africa,PayPal,2023,2,7,1,6,0
ORD13778,2023-02-07,Home Appliances,Vacuum Cleaner,37,3853.37,142574.69,Europe,Credit Card,2023,2,7,1,6,0
ORD15452,2023-02-08,Sports,Cricket Bat,4,3853.43,15413.72,Australia,Debit Card,2023,2,8,2,6,0
ORD14368,2023-02-08,Clothing,Denim Jacket,2,755.2,1510.4,Australia,Credit Card,2023,2,8,2,6,0
ORD13146,2023-02-08,Electronics,Wireless Mouse,3,13886.59,41659.77,Africa,PayPal,2023,2,8,2,6,0
ORD13070,2023-02-08,Electronics,Bluetooth Speaker,1,6603.28,6603.28,Africa,PayPal,2023,2,8,2,6,0
ORD12857,2023-02-08,Beauty Products,Sunscreen SPF50,1,247.56,247.56,Australia,Credit Card,2023,2,8,2,6,0
ORD12404,2023-02-08,Sports,Cricket Bat,4,2151.18,8604.72,Africa,PayPal,2023,2,8,2,6,0
ORD11416,2023-02-08,Books,Cookbook,1,578.3,578.3,South America,UPI,2023,2,8,2,6,0
ORD10678,2023-02-08,Beauty Products,Shampoo,4,1023.7,4094.8,Australia,Credit Card,2023,2,8,2,6,0
ORD10614,2023-02-08,Electronics,Bluetooth Speaker,5,4148.91,20744.55,Europe,Credit Card,2023,2,8,2,6,0
ORD10581,2023-02-08,Sports,Resistance Bands,2,1597.61,3195.22,Australia,Credit Card,2023,2,8,2,6,0
ORD11441,2023-02-08,Beauty Products,Shampoo,1,1277.7,1277.7,South America,PayPal,2023,2,8,2,6,0
ORD14737,2023-02-09,Books,Cookbook,1,880.47,880.47,North America,Credit Card,2023,2,9,3,6,0
ORD14114,2023-02-09,Home Appliances,Office Chair,4,3960.99,15843.96,Europe,PayPal,2023,2,9,3,6,0
ORD13866,2023-02-09,Books,Children's Storybook,1,605.92,605.92,Europe,Credit Card,2023,2,9,3,6,0
ORD13648,2023-02-09,Electronics,USB-C Hub,2,912.05,1824.1,Australia,UPI,2023,2,9,3,6,0
ORD13647,2023-02-09,Clothing,Formal Shirt,2,539.69,1079.38,Asia,PayPal,2023,2,9,3,6,0
ORD12605,2023-02-09,Beauty Products,Perfume,2,2138.29,4276.58,Europe,Debit Card,2023,2,9,3,6,0
ORD12660,2023-02-09,Sports,Cricket Bat,1,1870.37,1870.37,South America,Debit Card,2023,2,9,3,6,0
ORD11729,2023-02-09,Electronics,USB-C Hub,1,8355.08,8355.08,Africa,PayPal,2023,2,9,3,6,0
ORD11220,2023-02-09,Home Appliances,Air Fryer,1,9533.82,9533.82,Africa,Credit Card,2023,2,9,3,6,0
ORD10866,2023-02-09,Home Appliances,Office Chair,3,1404.43,4213.29,South America,Credit Card,2023,2,9,3,6,0
ORD13214,2023-02-09,Home Appliances,Office Chair,1,1362.42,1362.42,Europe,Credit Card,2023,2,9,3,6,0
ORD10467,2023-02-10,Electronics,Laptop Stand,1,4125.24,4125.24,North America,Net Banking,2023,2,10,4,6,0
ORD10898,2023-02-10,Books,Cookbook,38,903.0,34314.0,South America,PayPal,2023,2,10,4,6,0
ORD12561,2023-02-10,Electronics,Smartwatch,2,1264.29,2528.58,Asia,Credit Card,2023,2,10,4,6,0
ORD12962,2023-02-10,Beauty Products,Face Moisturizer,3,260.57,781.71,Africa,Debit Card,2023,2,10,4,6,0
ORD14082,2023-02-10,Books,Self-Help Guide,3,783.86,2351.58,Europe,PayPal,2023,2,10,4,6,0
ORD14509,2023-02-10,Sports,Dumbbell Set,1,2250.98,2250.98,Australia,UPI,2023,2,10,4,6,0
ORD14853,2023-02-10,Electronics,Bluetooth Speaker,5,3105.56,15527.8,Australia,Debit Card,2023,2,10,4,6,0
ORD13644,2023-02-11,Beauty Products,Shampoo,1,234.73,234.73,Asia,PayPal,2023,2,11,5,6,1
ORD13223,2023-02-11,Books,Fiction Novel,2,605.34,1210.68,North America,Debit Card,2023,2,11,5,6,1
ORD12472,2023-02-11,Beauty Products,Shampoo,1,1510.18,1510.18,Australia,Credit Card,2023,2,11,5,6,1
ORD11678,2023-02-11,Home Appliances,Microwave Oven,2,1165.7,2331.4,Africa,PayPal,2023,2,11,5,6,1
ORD15600,2023-02-11,Books,Cookbook,2,265.86,531.72,North America,Credit Card,2023,2,11,5,6,1
ORD11428,2023-02-11,Clothing,Formal Shirt,3,2941.83,8825.49,Asia,Net Banking,2023,2,11,5,6,1
ORD10402,2023-02-11,Clothing,Cotton T-Shirt,5,666.8,3334.0,Australia,PayPal,2023,2,11,5,6,1
ORD10278,2023-02-11,Sports,Cricket Bat,1,3153.27,3153.27,Australia,PayPal,2023,2,11,5,6,1
ORD11608,2023-02-11,Books,Children's Storybook,2,500.06,1000.12,Australia,Debit Card,2023,2,11,5,6,1
ORD15560,2023-02-12,Books,Notebook Set,4,162.67,650.68,Europe,PayPal,2023,2,12,6,6,1
ORD14024,2023-02-12,Sports,Cricket Bat,4,5016.28,20065.12,Europe,Debit Card,2023,2,12,6,6,1
ORD13699,2023-02-12,Electronics,Bluetooth Speaker,3,7744.31,23232.93,Australia,Credit Card,2023,2,12,6,6,1
ORD13344,2023-02-12,Electronics,Bluetooth Speaker,5,10405.22,52026.1,Asia,Debit Card,2023,2,12,6,6,1
ORD13180,2023-02-12,Beauty Products,Face Moisturizer,1,1680.29,1680.29,South America,Debit Card,2023,2,12,6,6,1
ORD13431,2023-02-12,Electronics,USB-C Hub,1,2097.47,2097.47,Australia,Credit Card,2023,2,12,6,6,1
ORD11595,2023-02-12,Electronics,Bluetooth Speaker,1,13967.81,13967.81,Australia,Net Banking,2023,2,12,6,6,1
ORD11394,2023-02-12,Home Appliances,Air Fryer,2,4514.9,9029.8,Africa,Net Banking,2023,2,12,6,6,1
ORD10660,2023-02-12,Sports,Football,3,3874.25,11622.75,Australia,Credit Card,2023,2,12,6,6,1
ORD10553,2023-02-12,Books,Fiction Novel,3,529.33,1587.99,North America,UPI,2023,2,12,6,6,1
ORD10442,2023-02-12,Books,Children's Storybook,4,966.11,3864.44,Asia,Net Banking,2023,2,12,6,6,1
ORD13128,2023-02-12,Home Appliances,Air Fryer,1,9533.99,9533.99,Australia,UPI,2023,2,12,6,6,1
ORD10310,2023-02-13,Home Appliances,Table Lamp,4,1905.79,7623.16,Europe,Credit Card,2023,2,13,0,7,0
ORD11160,2023-02-13,Home Appliances,Table Lamp,1,2827.04,2827.04,North America,Debit Card,2023,2,13,0,7,0
ORD11480,2023-02-13,Sports,Cricket Bat,3,3994.86,11984.58,Australia,Debit Card,2023,2,13,0,7,0
ORD12619,2023-02-13,Books,Fiction Novel,2,449.53,899.06,Asia,UPI,2023,2,13,0,7,0
ORD12637,2023-02-13,Sports,Resistance Bands,2,2751.61,5503.22,Africa,Credit Card,2023,2,13,0,7,0
ORD13747,2023-02-13,Clothing,Wool Sweater,5,3047.73,15238.65,North America,Credit Card,2023,2,13,0,7,0
ORD15307,2023-02-13,Beauty Products,Shampoo,2,2352.41,4704.82,Europe,Debit Card,2023,2,13,0,7,0
ORD13991,2023-02-14,Beauty Products,Face Moisturizer,3,1372.77,4118.31,South America,Credit Card,2023,2,14,1,7,0
ORD15194,2023-02-14,Books,Self-Help Guide,1,643.88,643.88,Australia,UPI,2023,2,14,1,7,0
ORD13548,2023-02-14,Beauty Products,Sunscreen SPF50,2,1424.09,2848.18,Australia,Debit Card,2023,2,14,1,7,0
ORD15865,2023-02-14,Sports,Resistance Bands,2,5328.59,10657.18,Asia,PayPal,2023,2,14,1,7,0
ORD15528,2023-02-14,Books,Fiction Novel,5,924.55,4622.75,Africa,Credit Card,2023,2,14,1,7,0
ORD13034,2023-02-14,Home Appliances,Table Lamp,4,3595.82,14383.28,Australia,Debit Card,2023,2,14,1,7,0
ORD10695,2023-02-14,Beauty Products,Shampoo,2,2227.08,4454.16,South America,Credit Card,2023,2,14,1,7,0
ORD12051,2023-02-14,Sports,Football,2,852.34,1704.68,Australia,PayPal,2023,2,14,1,7,0
ORD10177,2023-02-14,Beauty Products,Sunscreen SPF50,5,999.0,4995.0,Asia,PayPal,2023,2,14,1,7,0
ORD10207,2023-02-14,Sports,Yoga Mat,7,1054.62,7382.34,North America,Credit Card,2023,2,14,1,7,0
ORD12296,2023-02-14,Sports,Resistance Bands,1,4883.95,4883.95,South America,Credit Card,2023,2,14,1,7,0
ORD11940,2023-02-14,Electronics,Wireless Mouse,2,8944.59,17889.18,Africa,PayPal,2023,2,14,1,7,0
ORD11986,2023-02-14,Beauty Products,Perfume,30,1192.48,35774.4,Africa,Credit Card,2023,2,14,1,7,0
ORD10367,2023-02-15,Home Appliances,Table Lamp,3,6958.67,20876.01,Europe,Credit Card,2023,2,15,2,7,0
ORD10378,2023-02-15,Sports,Yoga Mat,2,2304.06,4608.12,Europe,PayPal,2023,2,15,2,7,0
ORD10495,2023-02-15,Electronics,Laptop Stand,1,2410.6,2410.6,South America,Net Banking,2023,2,15,2,7,0
ORD10969,2023-02-15,Electronics,Smartwatch,4,4604.4,18417.6,Asia,UPI,2023,2,15,2,7,0
ORD11538,2023-02-15,Clothing,Denim Jacket,1,1504.54,1504.54,Africa,UPI,2023,2,15,2,7,0
ORD12460,2023-02-15,Books,Children's Storybook,1,589.85,589.85,Europe,Debit Card,2023,2,15,2,7,0
ORD13506,2023-02-15,Books,Cookbook,1,835.71,835.71,Europe,Debit Card,2023,2,15,2,7,0
ORD14481,2023-02-15,Books,Self-Help Guide,1,812.24,812.24,Africa,Net Banking,2023,2,15,2,7,0
ORD14988,2023-02-15,Sports,Cricket Bat,1,4349.89,4349.89,Africa,UPI,2023,2,15,2,7,0
ORD15316,2023-02-15,Home Appliances,Office Chair,1,4135.07,4135.07,Africa,PayPal,2023,2,15,2,7,0
ORD14921,2023-02-16,Electronics,Laptop Stand,5,3292.75,16463.75,South America,Credit Card,2023,2,16,3,7,0
ORD14904,2023-02-16,Sports,Cricket Bat,1,5818.43,5818.43,Australia,UPI,2023,2,16,3,7,0
ORD14526,2023-02-16,Clothing,Formal Shirt,48,2922.15,140263.2,Africa,Debit Card,2023,2,16,3,7,0
ORD11099,2023-02-16,Beauty Products,Shampoo,2,997.49,1994.98,South America,Debit Card,2023,2,16,3,7,0
ORD12474,2023-02-16,Home Appliances,Table Lamp,3,6544.27,19632.81,Australia,PayPal,2023,2,16,3,7,0
ORD11143,2023-02-16,Home Appliances,Air Fryer,4,7678.57,30714.28,Europe,PayPal,2023,2,16,3,7,0
ORD13490,2023-02-16,Sports,Cricket Bat,2,3965.18,7930.36,Europe,UPI,2023,2,16,3,7,0
ORD13250,2023-02-17,Home Appliances,Vacuum Cleaner,1,1939.35,1939.35,Africa,PayPal,2023,2,17,4,7,0
ORD15978,2023-02-17,Beauty Products,Lipstick,2,2452.56,4905.12,Asia,PayPal,2023,2,17,4,7,0
ORD15366,2023-02-17,Electronics,Laptop Stand,2,7722.64,15445.28,North America,Credit Card,2023,2,17,4,7,0
ORD14575,2023-02-17,Electronics,Bluetooth Speaker,1,9489.68,9489.68,South America,Credit Card,2023,2,17,4,7,0
ORD13409,2023-02-17,Home Appliances,Microwave Oven,1,8881.85,8881.85,Australia,Net Banking,2023,2,17,4,7,0
ORD13013,2023-02-17,Electronics,USB-C Hub,5,4784.98,23924.9,Asia,Debit Card,2023,2,17,4,7,0
ORD12391,2023-02-17,Electronics,Bluetooth Speaker,1,6547.45,6547.45,Australia,PayPal,2023,2,17,4,7,0
ORD12241,2023-02-17,Clothing,Cotton T-Shirt,1,1907.6,1907.6,Asia,Credit Card,2023,2,17,4,7,0
ORD10719,2023-02-17,Home Appliances,Microwave Oven,1,5725.35,5725.35,Australia,Debit Card,2023,2,17,4,7,0
ORD10372,2023-02-17,Beauty Products,Lipstick,1,632.88,632.88,North America,Debit Card,2023,2,17,4,7,0
ORD10086,2023-02-17,Books,Fiction Novel,1,201.39,201.39,Australia,PayPal,2023,2,17,4,7,0
ORD12603,2023-02-17,Sports,Yoga Mat,1,1088.22,1088.22,South America,UPI,2023,2,17,4,7,0
ORD15179,2023-02-18,Beauty Products,Shampoo,1,1304.07,1304.07,Africa,Credit Card,2023,2,18,5,7,1
ORD15811,2023-02-18,Electronics,Bluetooth Speaker,3,4356.16,13068.48,Australia,UPI,2023,2,18,5,7,1
ORD15786,2023-02-18,Sports,Cricket Bat,3,1782.5,5347.5,South America,Debit Card,2023,2,18,5,7,1
ORD13178,2023-02-18,Electronics,USB-C Hub,1,7703.92,7703.92,Europe,Credit Card,2023,2,18,5,7,1
ORD13055,2023-02-18,Books,Notebook Set,1,892.62,892.62,Africa,PayPal,2023,2,18,5,7,1
ORD12779,2023-02-18,Electronics,Laptop Stand,1,10291.26,10291.26,South America,Debit Card,2023,2,18,5,7,1
ORD12769,2023-02-18,Books,Self-Help Guide,2,711.09,1422.18,North America,Debit Card,2023,2,18,5,7,1
ORD12469,2023-02-18,Clothing,Denim Jacket,2,1747.66,3495.32,South America,Debit Card,2023,2,18,5,7,1
ORD11043,2023-02-19,Clothing,Wool Sweater,1,2102.86,2102.86,North America,Credit Card,2023,2,19,6,7,1
ORD11385,2023-02-19,Home Appliances,Vacuum Cleaner,40,4756.89,190275.6,Australia,Credit Card,2023,2,19,6,7,1
ORD12173,2023-02-19,Books,Fiction Novel,3,970.13,2910.39,North America,Credit Card,2023,2,19,6,7,1
ORD15195,2023-02-19,Books,Notebook Set,5,600.72,3003.6,Australia,UPI,2023,2,19,6,7,1
ORD14534,2023-02-20,Electronics,Smartwatch,2,6052.23,12104.46,South America,Credit Card,2023,2,20,0,8,0
ORD13408,2023-02-20,Clothing,Wool Sweater,4,897.5,3590.0,Europe,PayPal,2023,2,20,0,8,0
ORD15482,2023-02-20,Sports,Resistance Bands,3,5521.99,16565.97,South America,UPI,2023,2,20,0,8,0
ORD13269,2023-02-20,Home Appliances,Office Chair,3,10912.32,32736.96,North America,Credit Card,2023,2,20,0,8,0
ORD11535,2023-02-20,Books,Fiction Novel,3,949.3,2847.9,Europe,UPI,2023,2,20,0,8,0
ORD11053,2023-02-20,Clothing,Denim Jacket,3,1314.19,3942.57,North America,Debit Card,2023,2,20,0,8,0
ORD10834,2023-02-20,Home Appliances,Office Chair,6,5143.83,30862.98,North America,PayPal,2023,2,20,0,8,0
ORD12429,2023-02-20,Sports,Resistance Bands,4,1226.96,4907.84,Europe,Debit Card,2023,2,20,0,8,0
ORD11583,2023-02-21,Beauty Products,Perfume,1,1307.93,1307.93,South America,PayPal,2023,2,21,1,8,0
ORD10200,2023-02-21,Sports,Dumbbell Set,6,2649.95,15899.7,North America,Credit Card,2023,2,21,1,8,0
ORD10663,2023-02-21,Home Appliances,Vacuum Cleaner,3,5305.33,15915.99,North America,Credit Card,2023,2,21,1,8,0
ORD10669,2023-02-21,Home Appliances,Vacuum Cleaner,3,2160.33,6480.99,Europe,UPI,2023,2,21,1,8,0
ORD11014,2023-02-21,Clothing,Wool Sweater,2,951.1,1902.2,Australia,Credit Card,2023,2,21,1,8,0
ORD11092,2023-02-21,Books,Children's Storybook,3,217.52,652.56,Asia,PayPal,2023,2,21,1,8,0
ORD11784,2023-02-21,Sports,Resistance Bands,2,835.18,1670.36,Asia,Debit Card,2023,2,21,1,8,0
ORD13157,2023-02-21,Beauty Products,Perfume,1,1711.65,1711.65,Africa,PayPal,2023,2,21,1,8,0
ORD13300,2023-02-21,Home Appliances,Microwave Oven,4,10833.73,43334.92,Asia,Credit Card,2023,2,21,1,8,0
ORD13595,2023-02-21,Books,Notebook Set,2,433.45,866.9,Africa,PayPal,2023,2,21,1,8,0
ORD13867,2023-02-21,Sports,Cricket Bat,1,308.55,308.55,South America,Credit Card,2023,2,21,1,8,0
ORD14065,2023-02-21,Electronics,Smartwatch,2,1303.8,2607.6,South America,PayPal,2023,2,21,1,8,0
ORD14039,2023-02-22,Home Appliances,Table Lamp,2,2636.67,5273.34,Asia,Credit Card,2023,2,22,2,8,0
ORD14506,2023-02-22,Home Appliances,Vacuum Cleaner,2,7074.17,14148.34,North America,PayPal,2023,2,22,2,8,0
ORD14019,2023-02-22,Sports,Dumbbell Set,3,2668.44,8005.32,North America,PayPal,2023,2,22,2,8,0
ORD13560,2023-02-22,Beauty Products,Perfume,3,1049.41,3148.23,South America,Net Banking,2023,2,22,2,8,0
ORD11504,2023-02-22,Home Appliances,Air Fryer,3,11127.48,33382.44,Australia,Credit Card,2023,2,22,2,8,0
ORD11425,2023-02-22,Beauty Products,Perfume,2,2494.85,4989.7,Europe,PayPal,2023,2,22,2,8,0
ORD10816,2023-02-22,Beauty Products,Perfume,2,1002.79,2005.58,Australia,Debit Card,2023,2,22,2,8,0
ORD11855,2023-02-22,Books,Fiction Novel,2,566.39,1132.78,Africa,Debit Card,2023,2,22,2,8,0
ORD15387,2023-02-23,Beauty Products,Perfume,3,1724.16,5172.48,Asia,PayPal,2023,2,23,3,8,0
ORD10462,2023-02-23,Home Appliances,Air Fryer,1,2001.54,2001.54,Australia,UPI,2023,2,23,3,8,0
ORD10552,2023-02-23,Clothing,Cotton T-Shirt,3,1161.62,3484.86,Africa,PayPal,2023,2,23,3,8,0
ORD11900,2023-02-23,Home Appliances,Microwave Oven,46,9170.57,421846.22,North America,Credit Card,2023,2,23,3,8,0
ORD13289,2023-02-23,Home Appliances,Air Fryer,1,1316.89,1316.89,Asia,Debit Card,2023,2,23,3,8,0
ORD14407,2023-02-23,Books,Notebook Set,1,203.27,203.27,Asia,Debit Card,2023,2,23,3,8,0
ORD14851,2023-02-23,Clothing,Denim Jacket,5,1895.59,9477.95,Asia,PayPal,2023,2,23,3,8,0
ORD15450,2023-02-23,Electronics,Wireless Mouse,1,2388.05,2388.05,Australia,PayPal,2023,2,23,3,8,0
ORD15605,2023-02-23,Electronics,Bluetooth Speaker,2,3373.51,6747.02,Asia,Credit Card,2023,2,23,3,8,0
ORD14355,2023-02-24,Electronics,Smartwatch,4,7530.87,30123.48,South America,PayPal,2023,2,24,4,8,0
